#             ra            dec     g_final[0]     g_final[1]        w_final       Sc_final       rg_final        z_final           mask
       6.9769405     -55.935787     0.86063957    0.099970499      1.7434069       3.55e-10      4.5787218           1.02              1
       6.9773232      -55.93678     0.21309818    0.066810673     0.45571659       3.55e-10       4.609954           1.02              1
       6.9768335     -55.935247     0.46798792    -0.15992318     0.82294844       3.55e-10      4.5787195           1.02              1
       6.9768175     -55.934555     0.38414777   -0.038204421     0.87453556       3.55e-10      4.6356355           1.02              1
       6.9767728     -55.933365     0.22929169     0.16665559       1.075112       3.55e-10      4.5553709           1.02              1
       6.9768157     -55.932583    -0.31085494     0.71429416     0.59064014       3.55e-10      4.5378011           1.02              1
       6.9772578     -55.932197     0.64302546     0.53860316     0.61962329       3.55e-10      4.5451639           1.02              1
       6.9773407     -55.931747    0.061713123    -0.40889516     0.60074526       3.55e-10      4.5528238           1.02              1
       6.9771447     -55.942942     0.15300616   -0.058347908     0.67408834       3.55e-10       4.567695           1.02              1
       6.9769335     -55.940558     0.67770248     0.68902943      1.7845628       3.55e-10      4.6509688           1.02              1
       6.9772097      -55.93874     0.20323986    -0.55175909     0.83816032       3.55e-10      4.6101087           1.02              1
       6.9770265     -55.948848     0.54477378    -0.45831216      1.7845628       3.55e-10      4.5890882           1.02              1
       6.9770267     -55.948477    0.028591922    0.094065273      1.7845628       3.55e-10      4.5431559           1.02              1
       6.9770418     -55.948185    -0.20166444     0.14235797      1.7845628       3.55e-10      4.6723258           1.02              1
       6.9772492     -55.946933    -0.13824001    0.018784386      1.0893744       3.55e-10      4.6833831           1.02              1
       6.9768767     -55.954573     0.65774814     0.76609992      1.2378582       3.55e-10      4.6008413           1.02              1
        6.977033     -55.954643    0.017576726    -0.57571666      1.7845628       3.55e-10      4.6084924           1.02              1
       6.9770945     -55.953845    -0.20238797   -0.064377181     0.55380396       3.55e-10      4.7041655           1.02              1
       6.9771645     -55.951772   -0.082838064    0.060374909      1.0425306       3.55e-10      4.7280512           1.02              1
       6.9771823     -55.949175    0.072448643   -0.058599351      1.7845628       3.55e-10      4.7078131           1.02              1
       6.9771663     -55.960245     0.75004797    -0.18754048      1.7845628  3.4434265e-10      4.7606807           0.95              1
        6.977281     -55.960188     -0.4415154   -0.043063702      1.7845628       3.55e-10      4.6944869           1.02              1
       6.9767678      -55.95671    -0.68823597    -0.69386012      1.7845628       3.55e-10      4.6475036           1.02              1
       6.9768812     -55.957008     0.57720697    -0.71187491     0.85426805       3.55e-10      4.6253767           1.02              1
       6.9767587     -55.955988    -0.26789256     0.15646608      1.7845628       3.55e-10      4.7479465           1.02              1
       6.9769553      -55.96635     0.28097698    -0.80246021      1.5516487       3.55e-10      4.5323349           1.02              1
       6.9772748     -55.965312    -0.16521272    -0.11461141      1.3028458       3.55e-10      4.6179455           1.02              1
       6.9768878     -55.963657      0.4315281    -0.21389443     0.90655235       3.55e-10      4.7370741           1.02              1
       6.9769328     -55.963987   -0.011787271     0.33904594      1.3308603       3.55e-10      4.5234901           1.02              1
       6.9768843     -55.963022     0.47141922     0.10934803      1.7845628       3.55e-10      4.7335696           1.02              1
       6.9769908     -55.961013    -0.21240914      0.1442328      1.3736882       3.55e-10      4.8018741           1.02              1
       6.9770743     -55.971015     0.37969222     0.56618198      1.7845628       3.55e-10      4.6069904           1.02              1
       6.9773822     -55.969125     0.32893197    -0.36804361     0.62003948       3.55e-10      4.5245438           1.02              1
       6.9769688     -55.966695    -0.13938657     0.71917434     0.82400736       3.55e-10      4.5277816           1.02              1
        6.976889     -55.977325    -0.42583308     0.25464311     0.72828434       3.55e-10      4.5785638           1.02              1
       6.9768192      -55.97621     0.42459572    -0.23382129     0.84643466       3.55e-10      4.6002911           1.02              1
       6.9772125     -55.975715     0.26162851    -0.33182989     0.52966283       3.55e-10      4.5708451           1.02              1
       6.9771378     -55.974977     0.13788362    0.068060713      1.0854753       3.55e-10      4.5605718           1.02              1
       6.9770098     -55.973878   -0.085058327    -0.16939296      1.7845628       3.55e-10      4.5981022           1.02              1
       6.9773775     -55.974848     -0.3158373     0.20637612      0.9225525       3.55e-10      4.7176796           1.02              1
       6.9768645     -55.972983     0.49593312      0.3256753      1.7845628       3.55e-10      4.5607007           1.02              1
       6.9770925     -55.973448     0.36342381   -0.010731496     0.56307575       3.55e-10      4.6742819           1.02              1
       6.9770752     -55.972702   -0.083355602      0.1564438      1.0265877       3.55e-10      4.6321032           1.02              1
       6.9771358     -55.972893    -0.20368508    -0.29189774     0.79484347       3.55e-10       4.534391           1.02              1
        6.977445     -55.983712     0.07733979     0.35268894     0.64678866       3.55e-10      4.5500621           1.02              1
       6.9772502     -55.980932    0.053212737     0.27532313      1.2486292       3.55e-10      4.6132709           1.02              1
       6.9772822     -55.980278    0.071359754    -0.22919449      0.9176664       3.55e-10      4.5506621           1.02              1
       6.9772332     -55.979353    -0.41919726    -0.42991187     0.48707574       3.55e-10      4.5874746           1.02              1
       6.9772237     -55.979082     0.13195862    -0.39920889     0.67107776       3.55e-10       4.549214           1.02              1
       6.9776883     -55.931413     0.19758569    -0.55397213      1.4149571       3.55e-10      4.6143447           1.02              1
        6.977994     -55.931098     0.13285956     0.48563717      1.1033365       3.55e-10      4.5413698           1.02              1
       6.9776335     -55.929258    -0.71666922      0.1133102     0.48265314       3.55e-10      4.5466095           1.02              1
       6.9778615     -55.930122     0.12892802    -0.32175649     0.97816071       3.55e-10      4.5808942           1.02              1
       6.9775095      -55.92843     0.48548373    -0.63588537     0.96785662       3.55e-10      4.5712661           1.02              1
       6.9778735      -55.92811     0.34128727    0.086318254      0.4735117       3.55e-10      4.5380139           1.02              1
